index,alphas,name,line
100,1.0,Biggin Hill,"[[1.0, 6.934673366834171, 12.869346733668342, 18.804020100502512, 24.738693467336685, 30.673366834170857, 36.608040201005025, 42.5427135678392, 48.47738693467337, 54.41206030150754, 60.34673366834171, 66.28140703517589, 72.21608040201005, 78.15075376884423, 84.0854271356784, 90.02010050251256, 95.95477386934674, 101.88944723618091, 107.82412060301507, 113.75879396984925, 119.69346733668343, 125.62814070351759, 131.56281407035178, 137.49748743718592, 143.4321608040201, 149.36683417085428, 155.30150753768845, 161.23618090452263, 167.1708542713568, 173.10552763819095, 179.04020100502512, 184.9748743718593, 190.90954773869348, 196.84422110552765, 202.77889447236183, 208.713567839196, 214.64824120603015, 220.58291457286433, 226.5175879396985, 232.45226130653268, 238.38693467336685, 244.32160804020103, 250.25628140703517, 256.19095477386935, 262.12562814070355, 268.0603015075377, 273.99497487437185, 279.92964824120605, 285.8643216080402, 291.7989949748744, 297.73366834170855, 303.66834170854275, 309.6030150753769, 315.53768844221105, 321.47236180904525, 327.4070351758794, 333.3417085427136, 339.27638190954775, 345.2110552763819, 351.1457286432161, 357.08040201005025, 363.01507537688445, 368.9497487437186, 374.8844221105528, 380.81909547738695, 386.7537688442211, 392.6884422110553, 398.62311557788945, 404.55778894472365, 410.4924623115578, 416.427135678392, 422.36180904522615, 428.2964824120603, 434.2311557788945, 440.16582914572865, 446.10050251256285, 452.035175879397, 457.96984924623115, 463.90452261306535, 469.8391959798995, 475.7738693467337, 481.70854271356785, 487.64321608040206, 493.5778894472362, 499.51256281407035, 505.44723618090455, 511.3819095477387, 517.3165829145729, 523.2512562814071, 529.1859296482412, 535.1206030150754, 541.0552763819096, 546.9899497487437, 552.9246231155779, 558.8592964824121, 564.7939698492463, 570.7286432160804, 576.6633165829146, 582.5979899497488, 588.5326633165829, 594.4673366834171, 600.4020100502513, 606.3366834170855, 612.2713567839196, 618.2060301507538, 624.140703517588, 630.0753768844221, 636.0100502512563, 641.9447236180905, 647.8793969849246, 653.8140703517588, 659.748743718593, 665.6834170854272, 671.6180904522613, 677.5527638190955, 683.4874371859297, 689.4221105527638, 695.356783919598, 701.2914572864322, 707.2261306532664, 713.1608040201005, 719.0954773869347, 725.0301507537689, 730.964824120603, 736.8994974874372, 742.8341708542714, 748.7688442211056, 754.7035175879397, 760.6381909547739, 766.5728643216081, 772.5075376884422, 778.4422110552764, 784.3768844221106, 790.3115577889448, 796.2462311557789, 802.1809045226131, 808.1155778894473, 814.0502512562814, 819.9849246231156, 825.9195979899498, 831.854271356784, 837.7889447236181, 843.7236180904523, 849.6582914572865, 855.5929648241206, 861.5276381909548, 867.462311557789, 873.3969849246232, 879.3316582914573, 885.2663316582915, 891.2010050251257, 897.1356783919598, 903.070351758794, 909.0050251256282, 914.9396984924623, 920.8743718592965, 926.8090452261307, 932.7437185929649, 938.678391959799, 944.6130653266332, 950.5477386934674, 956.4824120603015, 962.4170854271357, 968.3517587939699, 974.2864321608041, 980.2211055276382, 986.1557788944724, 992.0904522613066, 998.0251256281407, 1003.9597989949749, 1009.8944723618091, 1015.8291457286433, 1021.7638190954774, 1027.6984924623116, 1033.6331658291458, 1039.56783919598, 1045.5025125628142, 1051.4371859296482, 1057.3718592964824, 1063.3065326633166, 1069.2412060301508, 1075.175879396985, 1081.1105527638192, 1087.0452261306534, 1092.9798994974874, 1098.9145728643216, 1104.8492462311558, 1110.78391959799, 1116.7185929648242, 1122.6532663316584, 1128.5879396984926, 1134.5226130653266, 1140.4572864321608, 1146.391959798995, 1152.3266331658292, 1158.2613065326634, 1164.1959798994976, 1170.1306532663318, 1176.0653266331658, 1182.0], [0.0003819132278109307, 0.0004375866114155098, 0.0004981632288312328, 0.0005635146117141084, 0.0006334095036762044, 0.0007075101189473983, 0.0007853718370739653, 0.0008664466236741402, 0.000950090284812462, 0.0010355734615641466, 0.001122096066292958, 0.0012088046687022222, 0.0012948121731355298, 0.0013792190022932542, 0.0014611349265545922, 0.001539700658070621, 0.0016141083652446513, 0.001683620351478229, 0.0017475852727810944, 0.001805451429021893, 0.0018567768380586564, 0.001901235975107232, 0.0019386232171595878, 0.0019688531626030465, 0.0019919580920162807, 0.00200808289470782, 0.0020174778088908373, 0.0020204893175168282, 0.002017549515761337, 0.0020091642305172957, 0.001995900137468166, 0.0019783710962441078, 0.0019572239148562187, 0.0019331237635258033, 0.0019067394838495346, 0.0018787290771643558, 0.0018497256985237334, 0.0018203245208709114, 0.0017910708586040046, 0.0017624499427126928, 0.0017348787152574937, 0.0017086999565199704, 0.0016841789746065065, 0.0016615029791243075, 0.0016407831353568026, 0.0016220591630079957, 0.0016053062150818368, 0.0015904436587299952, 0.001577345290495649, 0.001565850460396267, 0.00155577555655961, 0.001546925314840802, 0.001539103462626394, 0.0015321222764862895, 0.0015258107210225078, 0.0015200209319059389, 0.0015146329008753033, 0.0015095573072311137, 0.0015047365144412073, 0.0015001438101546153, 0.0014957810142712626, 0.00149167461598487, 0.001487870631314787, 0.0014844284019254503, 0.0014814135871240924, 0.0014788906348071327, 0.0014769150521626677, 0.001475525828974112, 0.0014747383893631357, 0.0014745384548955612, 0.0014748771867992717, 0.0014756679330973782, 0.0014767848361733693, 0.0014780634596898712, 0.0014793034766122596, 0.001480273331286382, 0.0014807166592366475, 0.0014803601305836884, 0.0014789222880648048, 0.0014761228878250423, 0.0014716922264496825, 0.0014653799532116055, 0.00145696292015448, 0.001446251708556205, 0.0014330955795930187, 0.0014173857187656407, 0.001399056766257322, 0.0013780867378346987, 0.0013544955338346178, 0.001328342300438231, 0.0012997219441754962, 0.0012687611070861852, 0.001235613888955394, 0.0012004575599045709, 0.0011634884485395684, 0.0011249181259188877, 0.0010849699418115303, 0.0010438759140726477, 0.0010018739297437817, 0.000959205190710163, 0.0009161118280195704, 0.0008728346155844804, 0.0008296107323773968, 0.0007866715475967444, 0.0007442404304073534, 0.0007025306099034379, 0.0006617431281430195, 0.0006220649372840807, 0.0005836671906443288, 0.0005467037682696905, 0.0005113100630634704, 0.0004776020372261143, 0.00044567554431540815, 0.00041560590270051985, 0.00038744770343024625, 0.0003612348399231499, 0.0003369807571646598, 0.00031467893161005417, 0.00029430360614750837, 0.00027581081337996123, 0.00025913972167086795, 0.00024421432950447164, 0.00023094551400429177, 0.00021923341011206526, 0.0002089700610190291, 0.00020004224258344565, 0.00019233433023511037, 0.00018573105198848807, 0.00018011996067449025, 0.0001753934658333909, 0.00017145029218396238, 0.00016819627595028065, 0.00016554446878674691, 0.0001634145855929039, 0.0001617318996397044, 0.00016042574804808038, 0.0001594278551602198, 0.00015867070463175884, 0.0001580861894383347, 0.00015760474167141403, 0.0001571550933690217, 0.0001566647509629763, 0.00015606118678350854, 0.00015527367035656582, 0.0001542355891148432, 0.00015288705088213955, 0.0001511775254339432, 0.00014906827327177975, 0.00014653432709440525, 0.00014356583285471332, 0.0001401686176193016, 0.0001363639235777012, 0.00013218732330010094, 0.00012768690248735344, 0.00012292085568580926, 0.00011795468216724645, 0.00011285819009275384, 0.00010770251640548389, 0.00010255734930570037, 9.74885034349323e-05, 9.255595035019201e-05, 8.781235463958822e-05, 8.330211531079892e-05, 7.906086840728355e-05, 7.511537445071078e-05, 7.148369587699242e-05, 6.81755658623515e-05, 6.519285971772473e-05, 6.253010065538687e-05, 6.017495930547894e-05, 5.810873633699763e-05, 5.6306845315579896e-05, 5.47393344284768e-05, 5.337149786360031e-05, 5.216462876043837e-05, 5.1076955629540165e-05, 5.006478437681748e-05, 4.908384130839386e-05, 4.809078241961335e-05, 4.704480503248839e-05, 4.5909273494956625e-05, 4.46532546344765e-05, 4.325285335759938e-05, 4.1692245250108463e-05, 3.99643208424922e-05, 3.807088356237472e-05, 3.6022377367496364e-05, 3.38371569678838e-05, 3.1540349463413956e-05, 2.9162387421441428e-05, 2.673731683389654e-05, 2.4300996949603574e-05, 2.1889311780999035e-05, 1.9536505451763127e-05, 1.7273736890454118e-05, 1.5127925937518746e-05, 1.3120935488733241e-05, 1.1269105773887001e-05, 9.583130005755015e-06, 8.06823770141967e-06]]"
101,0.47166079223641366,Wennington,"[[1.0, 6.934673366834171, 12.869346733668342, 18.804020100502512, 24.738693467336685, 30.673366834170857, 36.608040201005025, 42.5427135678392, 48.47738693467337, 54.41206030150754, 60.34673366834171, 66.28140703517589, 72.21608040201005, 78.15075376884423, 84.0854271356784, 90.02010050251256, 95.95477386934674, 101.88944723618091, 107.82412060301507, 113.75879396984925, 119.69346733668343, 125.62814070351759, 131.56281407035178, 137.49748743718592, 143.4321608040201, 149.36683417085428, 155.30150753768845, 161.23618090452263, 167.1708542713568, 173.10552763819095, 179.04020100502512, 184.9748743718593, 190.90954773869348, 196.84422110552765, 202.77889447236183, 208.713567839196, 214.64824120603015, 220.58291457286433, 226.5175879396985, 232.45226130653268, 238.38693467336685, 244.32160804020103, 250.25628140703517, 256.19095477386935, 262.12562814070355, 268.0603015075377, 273.99497487437185, 279.92964824120605, 285.8643216080402, 291.7989949748744, 297.73366834170855, 303.66834170854275, 309.6030150753769, 315.53768844221105, 321.47236180904525, 327.4070351758794, 333.3417085427136, 339.27638190954775, 345.2110552763819, 351.1457286432161, 357.08040201005025, 363.01507537688445, 368.9497487437186, 374.8844221105528, 380.81909547738695, 386.7537688442211, 392.6884422110553, 398.62311557788945, 404.55778894472365, 410.4924623115578, 416.427135678392, 422.36180904522615, 428.2964824120603, 434.2311557788945, 440.16582914572865, 446.10050251256285, 452.035175879397, 457.96984924623115, 463.90452261306535, 469.8391959798995, 475.7738693467337, 481.70854271356785, 487.64321608040206, 493.5778894472362, 499.51256281407035, 505.44723618090455, 511.3819095477387, 517.3165829145729, 523.2512562814071, 529.1859296482412, 535.1206030150754, 541.0552763819096, 546.9899497487437, 552.9246231155779, 558.8592964824121, 564.7939698492463, 570.7286432160804, 576.6633165829146, 582.5979899497488, 588.5326633165829, 594.4673366834171, 600.4020100502513, 606.3366834170855, 612.2713567839196, 618.2060301507538, 624.140703517588, 630.0753768844221, 636.0100502512563, 641.9447236180905, 647.8793969849246, 653.8140703517588, 659.748743718593, 665.6834170854272, 671.6180904522613, 677.5527638190955, 683.4874371859297, 689.4221105527638, 695.356783919598, 701.2914572864322, 707.2261306532664, 713.1608040201005, 719.0954773869347, 725.0301507537689, 730.964824120603, 736.8994974874372, 742.8341708542714, 748.7688442211056, 754.7035175879397, 760.6381909547739, 766.5728643216081, 772.5075376884422, 778.4422110552764, 784.3768844221106, 790.3115577889448, 796.2462311557789, 802.1809045226131, 808.1155778894473, 814.0502512562814, 819.9849246231156, 825.9195979899498, 831.854271356784, 837.7889447236181, 843.7236180904523, 849.6582914572865, 855.5929648241206, 861.5276381909548, 867.462311557789, 873.3969849246232, 879.3316582914573, 885.2663316582915, 891.2010050251257, 897.1356783919598, 903.070351758794, 909.0050251256282, 914.9396984924623, 920.8743718592965, 926.8090452261307, 932.7437185929649, 938.678391959799, 944.6130653266332, 950.5477386934674, 956.4824120603015, 962.4170854271357, 968.3517587939699, 974.2864321608041, 980.2211055276382, 986.1557788944724, 992.0904522613066, 998.0251256281407, 1003.9597989949749, 1009.8944723618091, 1015.8291457286433, 1021.7638190954774, 1027.6984924623116, 1033.6331658291458, 1039.56783919598, 1045.5025125628142, 1051.4371859296482, 1057.3718592964824, 1063.3065326633166, 1069.2412060301508, 1075.175879396985, 1081.1105527638192, 1087.0452261306534, 1092.9798994974874, 1098.9145728643216, 1104.8492462311558, 1110.78391959799, 1116.7185929648242, 1122.6532663316584, 1128.5879396984926, 1134.5226130653266, 1140.4572864321608, 1146.391959798995, 1152.3266331658292, 1158.2613065326634, 1164.1959798994976, 1170.1306532663318, 1176.0653266331658, 1182.0], [0.00014385044329417166, 0.00016041688770750717, 0.00017863878808858078, 0.0001988740101892364, 0.00022153365327717725, 0.0002470652081662064, 0.00027593070382595246, 0.0003085813304424578, 0.0003454303899935383, 0.000386826595337044, 0.00043302970620428903, 0.0004841902727791347, 0.0005403348930516959, 0.0006013579294499663, 0.0006670201269390757, 0.000736954077502558, 0.0008106760233755571, 0.0008876031105212237, 0.0009670749108433901, 0.001048377834700245, 0.0011307709575090973, 0.0012135117855085764, 0.0012958805830634442, 0.0013772020701002298, 0.0014568635600593373, 0.0015343289251576716, 0.001609148118065001, 0.0016809623130256705, 0.0017495050194446594, 0.001814599735815757, 0.00187615483047432, 0.0019341563512298523, 0.0019886593877478076, 0.0020397784625292193, 0.002087677242804616, 0.002132557685188086, 0.0021746485836729073, 0.002214193417367231, 0.0022514374029119896, 0.0022866137495688612, 0.002319929280983393, 0.00235154980398147, 0.0023815858408426527, 0.0024100795622183807, 0.0024369939271449096, 0.0024622051208536564, 0.00248549935277195, 0.0025065749184308536, 0.0025250501354501017, 0.0025404773471058317, 0.0025523626767916946, 0.002560190659778329, 0.0025634523357737802, 0.0025616749252625605, 0.0025544509018464866, 0.0025414641681969076, 0.002522511180170652, 0.0024975152484747634, 0.0024665328525728804, 0.002429751566231309, 0.002387480028972142, 0.002340131196116905, 0.0022882007530020147, 0.0022322429918884396, 0.0021728465597528257, 0.0021106122721797882, 0.002046134683967425, 0.001979988390119995, 0.0019127192182703482, 0.0018448397005160514, 0.001776827609594269, 0.0017091260129006433, 0.0016421432912323618, 0.0015762518807584118, 0.001511785060299465, 0.0014490318071123489, 0.0013882304417668424, 0.0013295623352140647, 0.0012731472449159802, 0.001219041817405957, 0.0011672424391403033, 0.0011176929954737637, 0.0010702973192726402, 0.0010249353159905187, 0.0009814810843151497, 0.0009398209311244826, 0.0008998690823837131, 0.0008615791365000567, 0.0008249498531248455, 0.0007900246277090503, 0.0007568848466558042, 0.0007256381157438338, 0.0006964029847491792, 0.0006692921659461813, 0.0006443963214566127, 0.0006217702823972508, 0.0006014231148440516, 0.0005833128499492091, 0.0005673460498379773, 0.0005533817860223576, 0.0005412391428239439, 0.0005307070744044679, 0.0005215553555352994, 0.0005135454557858246, 0.0005064403920396201, 0.0005000129187079525, 0.0004940517397082917, 0.0004883657197440436, 0.0004827862977346746, 0.0004771684433148864, 0.00047139054666177783, 0.0004653536056620587, 0.00045897999571841965, 0.0004522120041237919, 0.00044501021028290916, 0.0004373517176914857, 0.0004292282079347026, 0.0004206437954152553, 0.0004116127080162833, 0.00040215688833539974, 0.000392303681393287, 0.0003820838251686658, 0.00037152997081510604, 0.0003606759190907346, 0.00034955666895684304, 0.00033820924631080824, 0.0003266741384591324, 0.00031499703184573077, 0.000303230464730172, 0.00029143498393377845, 0.0002796794443871772, 0.0002680402065890186, 0.00025659915128837645, 0.00024544061419370743, 0.00023464751410017518, 0.00022429707625831182, 0.00021445661844942236, 0.00020517986166704966, 0.00019650415515796096, 0.00018844888266019038, 0.0001810151660547327, 0.00017418682969314172, 0.00016793245621848406, 0.00016220826932307307, 0.0001569615288031176, 0.0001521341181617587, 0.0001476660374606414, 0.00014349857214130673, 0.00013957697854072434, 0.0001358525963521906, 0.00013228435801618333, 0.00012883970978684665, 0.00012549498792815557, 0.0001222353082855191, 0.00011905403233707352, 0.00011595187214373919, 0.00011293569404323212, 0.00011001707879138348, 0.00010721069512556887, 0.00010453254450438346, 0.00010199813690912368, 9.962066117217299e-05, 9.740921879318258e-05, 9.536719810964265e-05, 9.349087582986875e-05, 9.17683437271536e-05, 9.017886631384216e-05, 8.869277552779632e-05, 8.727199520388612e-05, 8.587125667978952e-05, 8.44400154191877e-05, 8.292500945643777e-05, 8.12733211274281e-05, 7.943572559348657e-05, 7.737004711046046e-05, 7.504421039992128e-05, 7.243867980431e-05, 6.954802688662012e-05, 6.638145385604964e-05, 6.296221432984659e-05, 5.932599761417218e-05, 5.551845867488736e-05, 5.1592165405491485e-05, 4.760328461476549e-05, 4.360833246430442e-05, 3.966127602028603e-05, 3.581119947741387e-05, 3.2100655785044914e-05, 2.8564728123694587e-05, 2.523074100252581e-05, 2.211849891352577e-05, 1.924089732503264e-05, 1.6604746424570555e-05, 1.4211667600123378e-05, 1.2058958074846553e-05, 1.0140361034195032e-05, 8.446718361285669e-06, 6.966514264188326e-06, 5.686337150757729e-06, 4.591293633259061e-06]]"
7,0.3129680839205797,Leytonstone,"[[1.0, 6.934673366834171, 12.869346733668342, 18.804020100502512, 24.738693467336685, 30.673366834170857, 36.608040201005025, 42.5427135678392, 48.47738693467337, 54.41206030150754, 60.34673366834171, 66.28140703517589, 72.21608040201005, 78.15075376884423, 84.0854271356784, 90.02010050251256, 95.95477386934674, 101.88944723618091, 107.82412060301507, 113.75879396984925, 119.69346733668343, 125.62814070351759, 131.56281407035178, 137.49748743718592, 143.4321608040201, 149.36683417085428, 155.30150753768845, 161.23618090452263, 167.1708542713568, 173.10552763819095, 179.04020100502512, 184.9748743718593, 190.90954773869348, 196.84422110552765, 202.77889447236183, 208.713567839196, 214.64824120603015, 220.58291457286433, 226.5175879396985, 232.45226130653268, 238.38693467336685, 244.32160804020103, 250.25628140703517, 256.19095477386935, 262.12562814070355, 268.0603015075377, 273.99497487437185, 279.92964824120605, 285.8643216080402, 291.7989949748744, 297.73366834170855, 303.66834170854275, 309.6030150753769, 315.53768844221105, 321.47236180904525, 327.4070351758794, 333.3417085427136, 339.27638190954775, 345.2110552763819, 351.1457286432161, 357.08040201005025, 363.01507537688445, 368.9497487437186, 374.8844221105528, 380.81909547738695, 386.7537688442211, 392.6884422110553, 398.62311557788945, 404.55778894472365, 410.4924623115578, 416.427135678392, 422.36180904522615, 428.2964824120603, 434.2311557788945, 440.16582914572865, 446.10050251256285, 452.035175879397, 457.96984924623115, 463.90452261306535, 469.8391959798995, 475.7738693467337, 481.70854271356785, 487.64321608040206, 493.5778894472362, 499.51256281407035, 505.44723618090455, 511.3819095477387, 517.3165829145729, 523.2512562814071, 529.1859296482412, 535.1206030150754, 541.0552763819096, 546.9899497487437, 552.9246231155779, 558.8592964824121, 564.7939698492463, 570.7286432160804, 576.6633165829146, 582.5979899497488, 588.5326633165829, 594.4673366834171, 600.4020100502513, 606.3366834170855, 612.2713567839196, 618.2060301507538, 624.140703517588, 630.0753768844221, 636.0100502512563, 641.9447236180905, 647.8793969849246, 653.8140703517588, 659.748743718593, 665.6834170854272, 671.6180904522613, 677.5527638190955, 683.4874371859297, 689.4221105527638, 695.356783919598, 701.2914572864322, 707.2261306532664, 713.1608040201005, 719.0954773869347, 725.0301507537689, 730.964824120603, 736.8994974874372, 742.8341708542714, 748.7688442211056, 754.7035175879397, 760.6381909547739, 766.5728643216081, 772.5075376884422, 778.4422110552764, 784.3768844221106, 790.3115577889448, 796.2462311557789, 802.1809045226131, 808.1155778894473, 814.0502512562814, 819.9849246231156, 825.9195979899498, 831.854271356784, 837.7889447236181, 843.7236180904523, 849.6582914572865, 855.5929648241206, 861.5276381909548, 867.462311557789, 873.3969849246232, 879.3316582914573, 885.2663316582915, 891.2010050251257, 897.1356783919598, 903.070351758794, 909.0050251256282, 914.9396984924623, 920.8743718592965, 926.8090452261307, 932.7437185929649, 938.678391959799, 944.6130653266332, 950.5477386934674, 956.4824120603015, 962.4170854271357, 968.3517587939699, 974.2864321608041, 980.2211055276382, 986.1557788944724, 992.0904522613066, 998.0251256281407, 1003.9597989949749, 1009.8944723618091, 1015.8291457286433, 1021.7638190954774, 1027.6984924623116, 1033.6331658291458, 1039.56783919598, 1045.5025125628142, 1051.4371859296482, 1057.3718592964824, 1063.3065326633166, 1069.2412060301508, 1075.175879396985, 1081.1105527638192, 1087.0452261306534, 1092.9798994974874, 1098.9145728643216, 1104.8492462311558, 1110.78391959799, 1116.7185929648242, 1122.6532663316584, 1128.5879396984926, 1134.5226130653266, 1140.4572864321608, 1146.391959798995, 1152.3266331658292, 1158.2613065326634, 1164.1959798994976, 1170.1306532663318, 1176.0653266331658, 1182.0], [0.00017265362616132517, 0.00021554202134370094, 0.0002645382889617229, 0.00031962821787062304, 0.00038058810026670575, 0.0004469623429085982, 0.0005180843002582427, 0.0005931468108152061, 0.0006713095547619986, 0.0007518140492976874, 0.0008340721059826002, 0.000917702973627113, 0.0010025141979940106, 0.0010884423217653125, 0.0011754824079759987, 0.0012636349771148908, 0.001352887024362908, 0.0014432272151965453, 0.001534681950326155, 0.00162735329757795, 0.0017214415287259957, 0.0018172407030534186, 0.0019151020022061098, 0.0020153652751771557, 0.0021182654432922122, 0.0022238276753716512, 0.002331771837170765, 0.00244144881570594, 0.002551825683365905, 0.0026615237305549996, 0.0027688981385195844, 0.0028721376840333272, 0.002969362617523749, 0.003058708782115759, 0.003138400706588624, 0.0032068276676821606, 0.003262637835294981, 0.003304854546948088, 0.0033329993361121265, 0.0033471870934910523, 0.003348149833458979, 0.003337154559155959, 0.0033158085750481705, 0.0032857843423234243, 0.0032485304717663386, 0.0032050493146780434, 0.003155805373341895, 0.0031007859934510376, 0.0030396831959490543, 0.0029721256630738514, 0.002897880253924705, 0.002816966247874289, 0.0027296701594927038, 0.0026364925510323272, 0.002538080913336489, 0.00243519613817659, 0.0023287307499481125, 0.0022197614237834356, 0.0021095941388260433, 0.001999758198176228, 0.0018919247962196524, 0.001787756846262447, 0.0016887254302588642, 0.0015959428951822024, 0.0015100584378191536, 0.001431241875884202, 0.0013592536926516148, 0.0012935746073518305, 0.0012335539948426302, 0.0011785369374190024, 0.0011279427445026085, 0.0010812875338563183, 0.0010381623783831046, 0.000998190200003698, 0.0009609860683010481, 0.0009261380925617948, 0.0008932141761310001, 0.0008617889514859538, 0.0008314791009013222, 0.0008019749197377032, 0.000773059683381231, 0.0007446133368091933, 0.0007166010697312281, 0.0006890497826833862, 0.0006620167799883711, 0.0006355559609983371, 0.0006096874891385703, 0.0005843769348257439, 0.0005595286477556371, 0.0005349955707313738, 0.0005106045206445471, 0.00048619309761748224, 0.00046165245167522294, 0.0004369690287386797, 0.00041225759385875516, 0.00038777709911097665, 0.0003639211150884654, 0.0003411771450910677, 0.00032005538334745894, 0.0003009967699176307, 0.0002842795907231106, 0.0002699490642288975, 0.0002577918774763866, 0.00024736697827187096, 0.00023808822985435166, 0.0002293392893321687, 0.00022059167462508097, 0.0002114964659447028, 0.00020192819264825527, 0.00019197322379086687, 0.00018187013937833916, 0.00017192189670702798, 0.00016240590386548987, 0.00015350674000258176, 0.00014528762216162587, 0.00013770343610847567, 0.0001306446110962467, 0.00012399212059447653, 0.00011766270859865745, 0.00011163023886573034, 0.00010592061087854682, 0.00010058874184282521, 9.5691899509288e-05, 9.127214263110409e-05, 8.735333959821054e-05, 8.394936219683007e-05, 8.107413958192981e-05, 7.874397647573404e-05, 7.696754654336068e-05, 7.57263576515006e-05, 7.495440657797165e-05, 7.452732628828704e-05, 7.42679546630358e-05, 7.396867295884226e-05, 7.342423905302493e-05, 7.2465180046231e-05, 7.098252248060681e-05, 6.893892341800453e-05, 6.636662577071138e-05, 6.335632788018335e-05, 6.004154690054735e-05, 5.6580957825610645e-05, 5.313868435509852e-05, 4.986188748009598e-05, 4.685706944995515e-05, 4.417002985530704e-05, 4.177677809206288e-05, 3.959163213151104e-05, 3.7493768033225995e-05, 3.5366476980566426e-05, 3.313758383793106e-05, 3.080780674672782e-05, 2.8457340671222286e-05, 2.6228272347371028e-05, 2.428853450240986e-05, 2.2788759888916543e-05, 2.182466759386873e-05, 2.141456632948363e-05, 2.1495939722025218e-05, 2.193930041980485e-05, 2.257351372047394e-05, 2.3215400655475848e-05, 2.3697275618272166e-05, 2.388813367369224e-05, 2.370644056095469e-05, 2.3124277944709963e-05, 2.2163834777589347e-05, 2.088806659313058e-05, 1.9387906975372528e-05, 1.7768669759009737e-05, 1.6138055475254043e-05, 1.4597359732691334e-05, 1.3236206788645266e-05, 1.2129812033723116e-05, 1.1336955522423325e-05, 1.0896930028615073e-05, 1.0824742335631284e-05, 1.1105386562789172e-05, 1.1689379886362868e-05, 1.249228573109658e-05, 1.3400314526436675e-05, 1.4282446714811006e-05, 1.5007450426904471e-05, 1.546242846933936e-05, 1.556876485405438e-05, 1.529183864115274e-05, 1.4642484865749594e-05, 1.3670386153459218e-05, 1.2451653039886773e-05, 1.1074121051527e-05, 9.623975656845678e-06, 8.176276795663288e-06, 6.790282558820703e-06, 5.508865810502595e-06, 4.36036799783754e-06, 3.3611649081460944e-06, 2.517830971638436e-06, 1.8286238207126812e-06, 1.284623098532497e-06, 8.710279402647695e-07]]"
